Year,Location,Competition,Round,Phase,Class,Rank,Bib,Athlete Name,Last Name,First Name,Nation,Time,Time Behind,% Behind Winner,Faults,Competition ID,Athlete ID
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,10,4,Naja PINTERIC,PINTERIC,Naja,SLO,62.93,2.56,104.24%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Naja PINTERIC
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,11,17,Jessica DUC,DUC,Jessica,SUI,63.47,3.1,105.14%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Jessica DUC
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,12,37,Izar GARCIA,GARCIA,Izar,ESP,63.54,3.17,105.25%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Izar GARCIA
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,13,19,Hannah RHODES,RHODES,Hannah,GBR,63.7,3.33,105.52%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Hannah RHODES
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,14,9,Paulina PIRRO,PIRRO,Paulina,GER,63.73,3.36,105.57%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Paulina PIRRO
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,15,22,Lena QUEMERAIS,QUEMERAIS,Lena,FRA,63.81,3.44,105.70%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Lena QUEMERAIS
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,16,1,Florencia AGUIRRE GONZALEZ,AGUIRRE GONZALEZ,Florencia,CHI,64.16,3.79,106.28%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Florencia AGUIRRE GONZALEZ
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,17,5,Ainara GOIKOETXEA,GOIKOETXEA,Ainara,ESP,64.35,3.98,106.59%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Ainara GOIKOETXEA
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,18,3,Laura PLATA,PLATA,Laura,USA,64.39,4.02,106.66%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Laura PLATA
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,19,14,Charlotte WILD,WILD,Charlotte,GER,64.65,4.28,107.09%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Charlotte WILD
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,20,49,Karolina LUKACOVA,LUKACOVA,Karolina,SVK,64.69,4.32,107.16%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Karolina LUKACOVA
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,21,40,Momoka NAGASU,NAGASU,Momoka,JPN,64.93,4.56,107.55%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Momoka NAGASU
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,22,31,Valentyna KOCIROVA,KOCIROVA,Valentyna,CZE,65.24,4.87,108.07%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Valentyna KOCIROVA
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,23,13,Codie DAVIDSON,DAVIDSON,Codie,AUS,65.27,4.9,108.12%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Codie DAVIDSON
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,24,33,Sarah CROSBEE,CROSBEE,Sarah,AUS,66.12,5.75,109.52%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Sarah CROSBEE
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,25,28,Aimee COLLINS,COLLINS,Aimee,GBR,67.15,6.78,111.23%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Aimee COLLINS
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,26,11,Yekaterina TARANTSEVA,TARANTSEVA,Yekaterina,KAZ,67.25,6.88,111.40%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Yekaterina TARANTSEVA
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,27,10,Beatrice OLSON,OLSON,Beatrice,CAN,68.01,7.64,112.66%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Beatrice OLSON
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,28,6,Nerea CASTIGLIONE,CASTIGLIONE,Nerea,ARG,68.06,7.69,112.74%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Nerea CASTIGLIONE
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,29,32,Karolina ABRAHAMOVA,ABRAHAMOVA,Karolina,SVK,68.28,7.91,113.10%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Karolina ABRAHAMOVA
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,30,8,Claire CLEMENTS,CLEMENTS,Claire,AUS,68.32,7.95,113.17%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Claire CLEMENTS
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,31,7,Sophie GILFILLAN,GILFILLAN,Sophie,CAN,68.57,8.2,113.58%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Sophie GILFILLAN
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,32,44,Rosie REX,REX,Rosie,NZL,69.46,9.09,115.06%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Rosie REX
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,33,38,Mine ONOZAWA,ONOZAWA,Mine,JPN,69.54,9.17,115.19%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Mine ONOZAWA
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,34,48,Hanna DANEK,DANEK,Hanna,POL,71.17,10.8,117.89%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Hanna DANEK
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,35,27,Sandra KRUTA,KRUTA,Sandra,SVK,71.31,10.94,118.12%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Sandra KRUTA
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,36,47,Zuzanna PIPREK,PIPREK,Zuzanna,POL,73.4,13.03,121.58%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Zuzanna PIPREK
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,37,35,Simona BLASCIKOVA,BLASCIKOVA,Simona,SVK,73.73,13.36,122.13%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Simona BLASCIKOVA
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,38,26,Julia CORONEL,CORONEL,Julia,GUI,74.98,14.61,124.20%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Julia CORONEL
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,39,20,Paige ZIMMERMAN,ZIMMERMAN,Paige,CAN,77.73,17.36,128.76%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Paige ZIMMERMAN
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,40,41,Veerle VAN VLIET,VAN VLIET,Veerle,NED,83.46,23.09,138.25%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Veerle VAN VLIET
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,41,18,Lucy CRINO,CRINO,Lucy,USA,87.22,26.85,144.48%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Lucy CRINO
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,42,12,Eva GUCCIONE,GUCCIONE,Eva,NZL,66.84,6.47,110.72%,FLT (4),2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Eva GUCCIONE
2023,Krakow,Junior World Championships,Time Trial,Time Trial,WCSLX,43,30,Alexandra HOBAN,HOBAN,Alexandra,ROU,114,53.63,188.84%,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Alexandra HOBAN
2023,Krakow,U23 World Championships,Brackets,Final,WCSLX,1,,Katerina BEKOVA,BEKOVA,Katerina,CZE,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Katerina BEKOVA
2023,Krakow,U23 World Championships,Brackets,Final,WCSLX,3,,Alena MARX,MARX,Alena,SUI,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Alena MARX
2023,Krakow,U23 World Championships,Brackets,Final,WCSLX,4,,Antonie GALUSKOVA,GALUSKOVA,Antonie,CZE,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Antonie GALUSKOVA
2023,Krakow,U23 World Championships,Brackets,Semi-Final,WCSLX,5,,Ellis MILLER,MILLER,Ellis,GBR,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Ellis MILLER
2023,Krakow,U23 World Championships,Brackets,Semi-Final,WCSLX,6,,Tereza KNEBLOVA,KNEBLOVA,Tereza,CZE,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Tereza KNEBLOVA
2023,Krakow,U23 World Championships,Brackets,Semi-Final,WCSLX,7,,Ivana CHLEBOVA,CHLEBOVA,Ivana,SVK,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Ivana CHLEBOVA
2023,Krakow,U23 World Championships,Brackets,Semi-Final,WCSLX,8,,Lea BALDONI,BALDONI,Lea,CAN,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Lea BALDONI
2023,Krakow,U23 World Championships,Brackets,Quarter-Final,WCSLX,9,,Emma VUITTON,VUITTON,Emma,FRA,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Emma VUITTON
2023,Krakow,U23 World Championships,Brackets,Quarter-Final,WCSLX,10,,Ainhoa LAMEIRO,LAMEIRO,Ainhoa,ESP,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Ainhoa LAMEIRO
2023,Krakow,U23 World Championships,Brackets,Quarter-Final,WCSLX,11,,Evy LEIBFARTH,LEIBFARTH,Evy,USA,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Evy LEIBFARTH
2023,Krakow,U23 World Championships,Brackets,Quarter-Final,WCSLX,12,,Abby COLLINS,COLLINS,Abby,AUS,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Abby COLLINS
2023,Krakow,U23 World Championships,Brackets,Quarter-Final,WCSLX,13,,Annkatrin PLOCHMANN,PLOCHMANN,Annkatrin,GER,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Annkatrin PLOCHMANN
2023,Krakow,U23 World Championships,Brackets,Quarter-Final,WCSLX,14,,Nikita SETCHELL,SETCHELL,Nikita,GBR,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Nikita SETCHELL
2023,Krakow,U23 World Championships,Brackets,Quarter-Final,WCSLX,15,,Phoebe SPICER,SPICER,Phoebe,GBR,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Phoebe SPICER
2023,Krakow,U23 World Championships,Brackets,Quarter-Final,WCSLX,16,,Anastassiya ANANYEVA,ANANYEVA,Anastassiya,KAZ,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Anastassiya ANANYEVA
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,17,,Lois LEAVER,LEAVER,Lois,GBR,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Lois LEAVER
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,18,,Lea NOVAK,NOVAK,Lea,SLO,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Lea NOVAK
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,19,,Franziska HANKE,HANKE,Franziska,GER,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Franziska HANKE
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,20,,Aleksandra STACH,STACH,Aleksandra,POL,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Aleksandra STACH
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,21,,Jaimee WILSON,WILSON,Jaimee,NZL,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Jaimee WILSON
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,22,,Blandine XHEMAJLJI,XHEMAJLJI,Blandine,KOS,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Blandine XHEMAJLJI
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,23,,Jaruwan NIAMTHONG,NIAMTHONG,Jaruwan,THA,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Jaruwan NIAMTHONG
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,24,,Emilie ARMANI,ARMANI,Emilie,ECU,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Emilie ARMANI
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,25,,Coline CHAREL,CHAREL,Coline,FRA,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Coline CHAREL
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,26,,Emily APEL,APEL,Emily,GER,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Emily APEL
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,27,,Laurene ROISIN,ROISIN,Laurene,FRA,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Laurene ROISIN
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,28,,Anna LYCHKO,LYCHKO,Anna,UKR,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Anna LYCHKO
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,29,,Janina KRIESINGER,KRIESINGER,Janina,BEL,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Janina KRIESINGER
2023,Krakow,U23 World Championships,Brackets,Heats,WCSLX,30,,Beatriz DA MOTTA,DA MOTTA,Beatriz,BRA,,,,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships WCSLX Beatriz DA MOTTA
2023,Krakow,Junior World Championships,Brackets,Final,WCSLX,1,,Klara KNEBLOVA,KNEBLOVA,Klara,CZE,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Klara KNEBLOVA
2023,Krakow,Junior World Championships,Brackets,Final,WCSLX,3,,Codie DAVIDSON,DAVIDSON,Codie,AUS,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Codie DAVIDSON
2023,Krakow,Junior World Championships,Brackets,Final,WCSLX,4,,Bara GALUSKOVA,GALUSKOVA,Bara,CZE,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Bara GALUSKOVA
2023,Krakow,Junior World Championships,Brackets,Semi-Final,WCSLX,5,,Klara MRAZKOVA,MRAZKOVA,Klara,CZE,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Klara MRAZKOVA
2023,Krakow,Junior World Championships,Brackets,Semi-Final,WCSLX,6,,Lena QUEMERAIS,QUEMERAIS,Lena,FRA,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Lena QUEMERAIS
2023,Krakow,Junior World Championships,Brackets,Semi-Final,WCSLX,7,,Momoka NAGASU,NAGASU,Momoka,JPN,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Momoka NAGASU
2023,Krakow,Junior World Championships,Brackets,Semi-Final,WCSLX,8,,Valentyna KOCIROVA,KOCIROVA,Valentyna,CZE,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Valentyna KOCIROVA
2023,Krakow,Junior World Championships,Brackets,Quarter-Final,WCSLX,9,,Christin HEYDENREICH,HEYDENREICH,Christin,GER,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Christin HEYDENREICH
2023,Krakow,Junior World Championships,Brackets,Quarter-Final,WCSLX,10,,Anna SIMONA,SIMONA,Anna,ESP,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Anna SIMONA
2023,Krakow,Junior World Championships,Brackets,Quarter-Final,WCSLX,11,,Naja PINTERIC,PINTERIC,Naja,SLO,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Naja PINTERIC
2023,Krakow,Junior World Championships,Brackets,Quarter-Final,WCSLX,12,,Hannah RHODES,RHODES,Hannah,GBR,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Hannah RHODES
2023,Krakow,Junior World Championships,Brackets,Quarter-Final,WCSLX,13,,Haizea SEGURA,SEGURA,Haizea,ESP,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Haizea SEGURA
2023,Krakow,Junior World Championships,Brackets,Quarter-Final,WCSLX,14,,Paulina PIRRO,PIRRO,Paulina,GER,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Paulina PIRRO
2023,Krakow,Junior World Championships,Brackets,Quarter-Final,WCSLX,15,,Florencia AGUIRRE GONZALEZ,AGUIRRE GONZALEZ,Florencia,CHI,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Florencia AGUIRRE GONZALEZ
2023,Krakow,Junior World Championships,Brackets,Quarter-Final,WCSLX,16,,Karolina LUKACOVA,LUKACOVA,Karolina,SVK,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Karolina LUKACOVA
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,17,,Eyleen VUILLEUMIER,VUILLEUMIER,Eyleen,SUI,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Eyleen VUILLEUMIER
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,18,,Arina KONTCHAKOV,KONTCHAKOV,Arina,GBR,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Arina KONTCHAKOV
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,19,,Izar GARCIA,GARCIA,Izar,ESP,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Izar GARCIA
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,20,,Ainara GOIKOETXEA,GOIKOETXEA,Ainara,ESP,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Ainara GOIKOETXEA
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,21,,Charlotte WILD,WILD,Charlotte,GER,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Charlotte WILD
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,22,,Sarah CROSBEE,CROSBEE,Sarah,AUS,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Sarah CROSBEE
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,23,,Nerea CASTIGLIONE,CASTIGLIONE,Nerea,ARG,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Nerea CASTIGLIONE
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,26,,Laura PLATA,PLATA,Laura,USA,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Laura PLATA
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,27,,Yekaterina TARANTSEVA,TARANTSEVA,Yekaterina,KAZ,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Yekaterina TARANTSEVA
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,28,,Beatrice OLSON,OLSON,Beatrice,CAN,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Beatrice OLSON
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,30,,Hanna DANEK,DANEK,Hanna,POL,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Hanna DANEK
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,31,,Julia CORONEL,CORONEL,Julia,GUI,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Julia CORONEL
2023,Krakow,Junior World Championships,Brackets,Heats,WCSLX,32,,Alexandra HOBAN,HOBAN,Alexandra,ROU,,,,,2023 Krakow Junior World Championships,2023 Krakow Junior World Championships WCSLX Alexandra HOBAN
2023,Krakow,U23 World Championships,Time Trial,Time Trial,MCSLX,1,6,Gael ADISSON,ADISSON,Gael,FRA,52.13,0,100.00%,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships MCSLX Gael ADISSON
2023,Krakow,U23 World Championships,Time Trial,Time Trial,MCSLX,2,28,Sam LEAVER,LEAVER,Sam,GBR,52.31,0.18,100.35%,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships MCSLX Sam LEAVER
2023,Krakow,U23 World Championships,Time Trial,Time Trial,MCSLX,3,3,Jan ROHRER,ROHRER,Jan,SUI,53.08,0.95,101.82%,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships MCSLX Jan ROHRER
2023,Krakow,U23 World Championships,Time Trial,Time Trial,MCSLX,4,1,Anatole DELASSUS,DELASSUS,Anatole,FRA,53.17,1.04,102.00%,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships MCSLX Anatole DELASSUS
2023,Krakow,U23 World Championships,Time Trial,Time Trial,MCSLX,5,35,Leo VUITTON,VUITTON,Leo,FRA,53.17,1.04,102.00%,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships MCSLX Leo VUITTON
2023,Krakow,U23 World Championships,Time Trial,Time Trial,MCSLX,6,5,Gabriel DE COSTER,DE COSTER,Gabriel,BEL,53.31,1.18,102.26%,,2023 Krakow U23 World Championships,2023 Krakow U23 World Championships MCSLX Gabriel DE COSTER
