Year,Competition,Location,Class,Phase,Rank,Athlete Name,Nation,Raw Time,Total Penalties,Total Time,,,
2019,Oceania,Penrith,K1W,Final,7,Pauline GUIET,FRA,124.69,4,128.69,,,
2019,Oceania,Penrith,K1W,Final,8,Jessica FOX,AUS,110.56,50,160.56,,,
2019,Oceania,Penrith,K1W,Final,9,Antonie GALUSKOVA,CZE,120.37,52,172.37,,,
2019,Oceania,Penrith,K1W,Final,10,Corinna KUHNLE,AUT,126.41,102,228.41,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,1,Daniel Watkins,AUS,96.72,4,100.72,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,2,Ian Borrows,AUS,100.86,0,100.86,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,3,Tristan Carter,AUS,99.39,2,101.39,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,4,Kaylen Bassett,AUS,103.58,4,107.58,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,5,Brodie Crawford,AUS,103.85,4,107.85,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,6,Jack Choate,AUS,107.81,8,115.81,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,7,Kieren Black,AUS,115.02,6,121.02,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,8,Daniel Shamieh,AUS,119.42,6,125.42,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,9,Robert Janiszewski,AUS,126.01,2,128.01,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,10,George Pankhurst,AUS,125.24,4,129.24,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,11,Steven Lowther,AUS,99.76,52,151.76,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,12,David Knox,AUS,164.24,2,166.24,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,13,Mark Crosbee,AUS,117.03,54,171.03,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,14,Lachlan Bassett,AUS,106,106,212,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,15,Rohan Borojevic,AUS,105.9,158,263.9,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,16,Tristan Speed,AUS,131.36,158,289.36,,,
2019,Australian Nationals,Bradys,C1M,Heat 1,17,Timothy Coward,AUS,148.59,152,300.59,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,1,Daniel Watkins,AUS,96.42,2,98.42,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,2,Kaylen Bassett,AUS,100.55,2,102.55,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,3,Tristan Carter,AUS,96.87,6,102.87,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,4,Ian Borrows,AUS,99.61,4,103.61,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,5,Steven Lowther,AUS,102.44,2,104.44,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,6,Jack Choate,AUS,105.3,0,105.3,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,7,Kieren Black,AUS,111.72,2,113.72,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,8,Daniel Shamieh,AUS,111.84,2,113.84,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,9,Mark Crosbee,AUS,113.34,2,115.34,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,10,Rohan Borojevic,AUS,115.48,8,123.48,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,11,Tristan Speed,AUS,121.21,4,125.21,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,12,George Pankhurst,AUS,133.51,0,133.51,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,13,David Knox,AUS,146.08,6,152.08,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,14,Lachlan Bassett,AUS,106.9,50,156.9,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,15,Brodie Crawford,AUS,118.46,52,170.46,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,16,Timothy Coward,AUS,145.26,50,195.26,,,
2019,Australian Nationals,Bradys,C1M,Heat 2,17,Robert Janiszewski,AUS,108.89,108,216.89,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,1,Daniel WATKINS,AUS,99.05,2,101.05,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,2,Tristan CARTER,AUS,99.84,2,101.84,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,3,Ian BORROWS,AUS,101.98,2,103.98,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,4,Brodie CRAWFORD,AUS,104.03,2,106.03,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,5,Steven LOWTHER,AUS,104.05,2,106.05,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,6,Kaylen BASSETT,AUS,103.39,4,107.39,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,7,Jack CHOATE,AUS,109.75,0,109.75,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,8,Lachlan BASSETT,AUS,111.28,4,115.28,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,9,Kieren BLACK,AUS,113.82,2,115.82,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,10,Robert JANISZEWSKI,AUS,111.9,4,115.9,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,11,Daniel SHAMIEH,AUS,113.3,6,119.3,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,12,Rohan BOROJEVIC,AUS,129.65,4,133.65,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,13,David KNOX,AUS,139.18,8,147.18,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,14,Tristan SPEED,AUS,123.52,50,173.52,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,15,Mark CROSBEE,AUS,112.41,150,262.41,,,
2019,Australian Nationals,Bradys,C1M,Semi-Final,16,George PANKHURST,AUS,117.91,160,277.91,,,
2019,Australian Nationals,Bradys,C1M,Final,1,Daniel WATKINS,AUS,98.31,0,98.31,,,
2019,Australian Nationals,Bradys,C1M,Final,2,Tristan CARTER,AUS,99.07,0,99.07,,,
2019,Australian Nationals,Bradys,C1M,Final,3,Ian BORROWS,AUS,101.51,0,101.51,,,
2019,Australian Nationals,Bradys,C1M,Final,4,Steven LOWTHER,AUS,101.37,2,103.37,,,
2019,Australian Nationals,Bradys,C1M,Final,5,Lachlan BASSETT,AUS,105.32,2,107.32,,,
2019,Australian Nationals,Bradys,C1M,Final,6,Kaylen BASSETT,AUS,103.87,4,107.87,,,
2019,Australian Nationals,Bradys,C1M,Final,7,Brodie CRAWFORD,AUS,103.53,8,111.53,,,
2019,Australian Nationals,Bradys,C1M,Final,8,Kieren BLACK,AUS,116.28,4,120.28,,,
2019,Australian Nationals,Bradys,C1M,Final,9,Jack CHOATE,AUS,120.94,2,122.94,,,
2019,Australian Nationals,Bradys,C1M,Final,10,Robert JANISZEWSKI,AUS,107.82,52,159.82,,,
2019,Australian Nationals,Bradys,C1W,Heat 1,1,Noemie Fox,AUS,106.28,0,106.28,,,
2019,Australian Nationals,Bradys,C1W,Heat 1,2,Kate Eckhardt,AUS,106.99,0,106.99,,,
2019,Australian Nationals,Bradys,C1W,Heat 1,3,Rosalyn Lawrence,AUS,108.35,0,108.35,,,
2019,Australian Nationals,Bradys,C1W,Heat 1,4,Alison Borrows,AUS,115.08,0,115.08,,,
2019,Australian Nationals,Bradys,C1W,Heat 1,5,Demelza Wall,AUS,117.75,2,119.75,,,
2019,Australian Nationals,Bradys,C1W,Heat 1,6,Madison Wilson,AUS,127.44,2,129.44,,,
2019,Australian Nationals,Bradys,C1W,Heat 2,1,Noemie Fox,AUS,105.74,0,105.74,,,
2019,Australian Nationals,Bradys,C1W,Heat 2,2,Kate Eckhardt,AUS,110.84,0,110.84,,,
2019,Australian Nationals,Bradys,C1W,Heat 2,3,Demelza Wall,AUS,116.06,2,118.06,,,
2019,Australian Nationals,Bradys,C1W,Heat 2,4,Madison Wilson,AUS,128.71,8,136.71,,,
2019,Australian Nationals,Bradys,C1W,Semi-Final,1,Rosalyn LAWRENCE,AUS,111.71,2,113.71,,,
2019,Australian Nationals,Bradys,C1W,Semi-Final,2,Noemie FOX,AUS,111.81,4,115.81,,,
2019,Australian Nationals,Bradys,C1W,Semi-Final,3,Alison BORROWS,AUS,115.32,2,117.32,,,
2019,Australian Nationals,Bradys,C1W,Semi-Final,4,Demelza WALL,AUS,126.39,4,130.39,,,
2019,Australian Nationals,Bradys,C1W,Semi-Final,5,Madison WILSON,AUS,132.47,2,134.47,,,
2019,Australian Nationals,Bradys,C1W,Semi-Final,6,Kate ECKHARDT,AUS,113.06,152,265.06,,,
2019,Australian Nationals,Bradys,C1W,Final,1,Rosalyn LAWRENCE,AUS,107.09,2,109.09,,,
2019,Australian Nationals,Bradys,C1W,Final,2,Noemie FOX,AUS,110.33,2,112.33,,,
2019,Australian Nationals,Bradys,C1W,Final,3,Kate ECKHARDT,AUS,113.4,2,115.4,,,
2019,Australian Nationals,Bradys,C1W,Final,4,Demelza WALL,AUS,117.45,2,119.45,,,
2019,Australian Nationals,Bradys,C1W,Final,5,Alison BORROWS,AUS,119.57,0,119.57,,,
2019,Australian Nationals,Bradys,C1W,Final,6,Madison WILSON,AUS,134.2,52,186.2,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,1,Lucien Delfour,AUS,92.71,2,94.71,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,2,Daniel Watkins,AUS,93.26,2,95.26,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,3,Timothy Anderson,AUS,94.32,2,96.32,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,4,Micheal Taylor,CAN,94.67,2,96.67,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,5,Angus Thompson,AUS,96.12,2,98.12,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,6,Warwick Draper,AUS,96.52,2,98.52,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,7,Benjamin Pope,AUS,98.62,2,100.62,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,8,Callan Grady,AUS,99.68,4,103.68,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,9,Aiden O'Callaghan,AUS,102.51,2,104.51,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,10,Alex Nevin,AUS,103.72,2,105.72,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,11,Bradley McLaughlan,AUS,103.19,4,107.19,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,12,Hamish Dalziel,AUS,105.7,2,107.7,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,13,Jack Choate,AUS,102.61,6,108.61,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,14,David Borojevic,AUS,108.23,2,110.23,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,15,Sebastian Montalto,AUS,106.5,4,110.5,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,16,Ben Patrick,AUS,107.24,6,113.24,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,17,Rohan Borojevic,AUS,109.34,4,113.34,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,18,Timothy Coward,AUS,109.81,4,113.81,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,19,George Lazenby,AUS,108.89,6,114.89,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,20,Kieren Black,AUS,115.14,0,115.14,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,21,Benjamin MCMANUS,AUS,114,2,116,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,22,Ryan Hughes,AUS,112.43,4,116.43,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,23,Jayden Hart,AUS,117.22,0,117.22,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,24,Tristan Speed,AUS,116.13,2,118.13,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,25,Martin Boer Cueva,AUS,115.72,6,121.72,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,26,Ben Strmecki,AUS,119.85,2,121.85,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,27,David Knox,AUS,119.49,4,123.49,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,28,Hugh Clements,AUS,125.34,6,131.34,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,29,Chris Runting,AUS,143.34,6,149.34,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,30,John Borojevic,AUS,146.35,8,154.35,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,31,Robert Janiszewski,AUS,104.46,52,156.46,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,32,Joshua Montalto,AUS,104.98,52,156.98,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,33,Mark Crosbee,AUS,105.72,52,157.72,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,34,George Pankhurst,AUS,118.05,54,172.05,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,35,Siim Peetris,EST,121.04,56,177.04,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,36,Gary Nelson,AUS,131.67,54,185.67,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,37,Tristan Carter,AUS,96.77,104,200.77,,,
2019,Australian Nationals,Bradys,K1M,Heat 1,38,Ky Hughes,AUS,144.1,158,302.1,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,1,Timothy Anderson,AUS,94.2,0,94.2,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,2,Angus Thompson,AUS,95.83,0,95.83,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,3,Lucien Delfour,AUS,92.16,4,96.16,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,4,Tristan Carter,AUS,97.83,2,99.83,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,5,Benjamin Pope,AUS,95.56,6,101.56,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,6,Warwick Draper,AUS,100.26,2,102.26,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,7,Callan Grady,AUS,99.18,4,103.18,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,8,Daniel Watkins,AUS,97.37,6,103.37,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,9,Bradley McLaughlan,AUS,104.11,0,104.11,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,10,Joshua Montalto,AUS,105.28,2,107.28,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,11,Jack Choate,AUS,104.89,6,110.89,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,12,Kieren Black,AUS,108.51,4,112.51,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,13,Benjamin MCMANUS,AUS,112.27,2,114.27,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,14,Rohan Borojevic,AUS,110.71,4,114.71,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,15,George Lazenby,AUS,109.33,6,115.33,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,16,Hamish Dalziel,AUS,111.36,4,115.36,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,17,Mark Crosbee,AUS,106.21,12,118.21,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,18,Hugh Clements,AUS,118.86,0,118.86,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,19,Tristan Speed,AUS,116.57,4,120.57,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,20,Chris Runting,AUS,126.77,4,130.77,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,21,Jayden Hart,AUS,122.51,10,132.51,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,22,David Knox,AUS,125.29,10,135.29,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,23,Gary Nelson,AUS,143.79,4,147.79,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,24,Alex Nevin,AUS,107.45,52,159.45,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,25,Aiden O'Callaghan,AUS,106.2,54,160.2,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,26,Ryan Hughes,AUS,109.67,52,161.67,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,27,Ben Patrick,AUS,106.22,56,162.22,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,28,David Borojevic,AUS,115.5,52,167.5,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,29,Timothy Coward,AUS,114.72,54,168.72,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,30,Sebastian Montalto,AUS,121.26,54,175.26,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,31,Ben Strmecki,AUS,127.12,54,181.12,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,32,John Borojevic,AUS,135.73,54,189.73,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,33,Ky Hughes,AUS,139.29,56,195.29,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,34,Micheal Taylor,CAN,97.9,100,197.9,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,35,Martin Boer Cueva,AUS,112.61,110,222.61,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,36,George Pankhurst,AUS,124.57,104,228.57,,,
2019,Australian Nationals,Bradys,K1M,Heat 2,37,Siim Peetris,EST,127.34,156,283.34,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,1,Tristan CARTER,AUS,96.56,0,96.56,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,2,Lucien DELFOUR,AUS,95.51,2,97.51,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,3,Benjamin POPE,AUS,96.17,2,98.17,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,4,Timothy ANDERSON,AUS,96.3,2,98.3,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,5,Daniel WATKINS,AUS,95.91,4,99.91,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,6,Angus THOMPSON,AUS,98.05,4,102.05,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,7,Bradley MCLAUGHLAN,AUS,102.25,0,102.25,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,8,Warwick DRAPER,AUS,100.31,2,102.31,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,9,Micheal TAYLER,CAN,102.84,0,102.84,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,10,Callan GRADY,AUS,102.03,4,106.03,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,11,Mark CROSBEE,AUS,106.94,2,108.94,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,12,Joshua MONTALTO,AUS,107.24,4,111.24,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,13,Ryan HUGHES,AUS,108.42,4,112.42,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,14,Robert JANISZEWSKI,AUS,108.53,4,112.53,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,15,Jack CHOATE,AUS,106.66,6,112.66,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,16,Benjamin MCMANUS,AUS,112.95,2,114.95,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,17,Aiden O'CALLAGHAN,AUS,109.84,6,115.84,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,18,Tristan SPEED,AUS,114.28,2,116.28,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,19,Jayden HART,AUS,114.78,2,116.78,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,20,Rohan BOROJEVIC,AUS,111.52,6,117.52,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,21,David BOROJEVIC,AUS,111.68,6,117.68,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,22,George LAZENBY,AUS,116.49,2,118.49,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,23,Kieren BLACK,AUS,116.43,4,120.43,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,24,Hamish DALZIEL,AUS,120.19,2,122.19,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,25,Timothy COWARD,AUS,118.37,4,122.37,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,26,Ben STRMECKI,AUS,122.16,8,130.16,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,27,David KNOX,AUS,122.81,10,132.81,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,28,Siim PEETRIS,EST,130.79,6,136.79,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,29,Alex NEVIN,AUS,109.53,54,163.53,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,30,Sebastian MONTALTO,AUS,113.04,52,165.04,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,31,Martin BOER CUEVA,AUS,119.12,54,173.12,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,32,George PANKHURST,AUS,121.85,54,175.85,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,33,Gary NELSON,AUS,135.73,50,185.73,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,34,Hugh CLEMENTS,AUS,118.75,108,226.75,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,35,Ky HUGHES,AUS,142.29,108,250.29,,,
2019,Australian Nationals,Bradys,K1M,Semi-Final,36,John BOROJEVIC,AUS,149.39,112,261.39,,,
2019,Australian Nationals,Bradys,K1M,Final,1,Daniel WATKINS,AUS,93.41,0,93.41,,,
2019,Australian Nationals,Bradys,K1M,Final,2,Lucien DELFOUR,AUS,94.74,0,94.74,,,
2019,Australian Nationals,Bradys,K1M,Final,3,Timothy ANDERSON,AUS,95.92,0,95.92,,,
2019,Australian Nationals,Bradys,K1M,Final,4,Angus THOMPSON,AUS,96.74,2,98.74,,,
2019,Australian Nationals,Bradys,K1M,Final,5,Tristan CARTER,AUS,95.04,4,99.04,,,
2019,Australian Nationals,Bradys,K1M,Final,6,Benjamin POPE,AUS,96.73,4,100.73,,,
2019,Australian Nationals,Bradys,K1M,Final,7,Warwick DRAPER,AUS,100.8,0,100.8,,,
2019,Australian Nationals,Bradys,K1M,Final,8,Callan GRADY,AUS,103.21,0,103.21,,,
2019,Australian Nationals,Bradys,K1M,Final,9,Bradley MCLAUGHLAN,AUS,103.67,0,103.67,,,
2019,Australian Nationals,Bradys,K1M,Final,10,Mark CROSBEE,AUS,109.97,4,113.97,,,
2019,Australian Nationals,Bradys,K1M,Final,11,Micheal TAYLER,CAN,97.3,100,197.3,,,
2019,Australian Nationals,Bradys,K1W,Heat 1,1,Kate Eckhardt,AUS,103.8,0,103.8,,,
2019,Australian Nationals,Bradys,K1W,Heat 1,2,Noemie Fox,AUS,104.76,0,104.76,,,
2019,Australian Nationals,Bradys,K1W,Heat 1,3,Rosalyn Lawrence,AUS,102.19,4,106.19,,,
2019,Australian Nationals,Bradys,K1W,Heat 1,4,Alison Borrows,AUS,112.39,4,116.39,,,
2019,Australian Nationals,Bradys,K1W,Heat 1,5,Demelza Wall,AUS,116.72,4,120.72,,,
2019,Australian Nationals,Bradys,K1W,Heat 1,6,Madison Wilson,AUS,139.95,6,145.95,,,
2019,Australian Nationals,Bradys,K1W,Heat 1,7,Zoe Lau,AUS,144.91,4,148.91,,,
2019,Australian Nationals,Bradys,K1W,Heat 1,8,Georgina Collin,AUS,123.75,52,175.75,,,
2019,Australian Nationals,Bradys,K1W,Heat 1,9,Claire Hodgman,AUS,143.06,156,299.06,,,
2019,Australian Nationals,Bradys,K1W,Heat 1,10,Sophie Wilson,AUS,122.67,200,322.67,,,
2019,Australian Nationals,Bradys,K1W,Heat 1,11,Jessica Wilson,AUS,146.04,206,352.04,,,
2019,Australian Nationals,Bradys,K1W,Heat 2,1,Kate Eckhardt,AUS,103.53,2,105.53,,,
2019,Australian Nationals,Bradys,K1W,Heat 2,2,Noemie Fox,AUS,103.66,6,109.66,,,
2019,Australian Nationals,Bradys,K1W,Heat 2,3,Georgina Collin,AUS,110.52,0,110.52,,,
2019,Australian Nationals,Bradys,K1W,Heat 2,4,Sophie Wilson,AUS,124.75,2,126.75,,,
2019,Australian Nationals,Bradys,K1W,Heat 2,5,Madison Wilson,AUS,128.73,4,132.73,,,
2019,Australian Nationals,Bradys,K1W,Heat 2,6,Rosalyn Lawrence,AUS,100.76,50,150.76,,,
2019,Australian Nationals,Bradys,K1W,Heat 2,7,Alison Borrows,AUS,114.73,54,168.73,,,
2019,Australian Nationals,Bradys,K1W,Heat 2,8,Demelza Wall,AUS,129.93,52,181.93,,,
2019,Australian Nationals,Bradys,K1W,Heat 2,9,Zoe Lau,AUS,131.11,60,191.11,,,
2019,Australian Nationals,Bradys,K1W,Heat 2,10,Claire Hodgman,AUS,157.42,58,215.42,,,
2019,Australian Nationals,Bradys,K1W,Heat 2,11,Jessica Wilson,AUS,167.36,104,271.36,,,
2019,Australian Nationals,Bradys,K1W,Semi-Final,1,Rosalyn LAWRENCE,AUS,101.84,2,103.84,,,
2019,Australian Nationals,Bradys,K1W,Semi-Final,2,Kate ECKHARDT,AUS,104.66,2,106.66,,,
2019,Australian Nationals,Bradys,K1W,Semi-Final,3,Noemie FOX,AUS,109.55,2,111.55,,,
2019,Australian Nationals,Bradys,K1W,Semi-Final,4,Alison BORROWS,AUS,111.32,4,115.32,,,
2019,Australian Nationals,Bradys,K1W,Semi-Final,5,Georgina COLLIN,AUS,117.36,4,121.36,,,
2019,Australian Nationals,Bradys,K1W,Semi-Final,6,Sophie WILSON,AUS,122.78,0,122.78,,,
2019,Australian Nationals,Bradys,K1W,Semi-Final,7,Demelza WALL,AUS,125.06,0,125.06,,,
2019,Australian Nationals,Bradys,K1W,Semi-Final,8,Madison WILSON,AUS,128.65,2,130.65,,,
2019,Australian Nationals,Bradys,K1W,Semi-Final,9,Claire HODGMAN,AUS,139.16,6,145.16,,,
2019,Australian Nationals,Bradys,K1W,Semi-Final,10,Zoe LAU,AUS,120.79,62,182.79,,,
2019,Australian Nationals,Bradys,K1W,Semi-Final,11,Jessica WILSON,AUS,193.52,108,301.52,,,
2019,Australian Nationals,Bradys,K1W,Final,1,Rosalyn LAWRENCE,AUS,104.05,2,106.05,,,
2019,Australian Nationals,Bradys,K1W,Final,2,Kate ECKHARDT,AUS,108.02,0,108.02,,,
2019,Australian Nationals,Bradys,K1W,Final,3,Noemie FOX,AUS,106.65,2,108.65,,,
2019,Australian Nationals,Bradys,K1W,Final,4,Alison BORROWS,AUS,110.12,2,112.12,,,
2019,Australian Nationals,Bradys,K1W,Final,5,Demelza WALL,AUS,127.36,2,129.36,,,
2019,Australian Nationals,Bradys,K1W,Final,6,Sophie WILSON,AUS,136.42,6,142.42,,,
2019,Australian Nationals,Bradys,K1W,Final,7,Claire HODGMAN,AUS,132.9,10,142.9,,,
2019,Australian Nationals,Bradys,K1W,Final,8,Georgina COLLIN,AUS,113.27,52,165.27,,,
2019,Australian Nationals,Bradys,K1W,Final,9,Zoe LAU,AUS,147.29,102,249.29,,,
2019,Australian Nationals,Bradys,K1W,Final,10,Madison WILSON,AUS,112.48,252,364.48,,,
2020,Australian Open,Penrith,C1M,Heat 1,1,Lukas ROHAN,CZE,95.86,0,95.86,,,
2020,Australian Open,Penrith,C1M,Heat 1,2,Martin THOMAS,FRA,94.58,2,96.58,,,
2020,Australian Open,Penrith,C1M,Heat 1,3,Cedric JOLY,FRA,96.8,0,96.8,,,
2020,Australian Open,Penrith,C1M,Heat 1,4,Matyas LHOTA,CZE,97.01,0,97.01,,,
2020,Australian Open,Penrith,C1M,Heat 1,5,Tristan CARTER,AUS,97.15,0,97.15,,,
2020,Australian Open,Penrith,C1M,Heat 1,6,Casey EICHFELD,USA,97.67,0,97.67,,,
2020,Australian Open,Penrith,C1M,Heat 1,7,Matej BENUS,SVK,98,0,98,,,
2020,Australian Open,Penrith,C1M,Heat 1,8,Ander ELOSEGI,ESP,98.06,0,98.06,,,
