Year,Location,Competition,Phase,Class,Rank,Bib,Athlete Name,Last Name,First Name,Nation,Raw Time,Total Penalties,Total Time,Total Time Behind,Total Time % Behind Winner,Raw Time Behind Winner,Raw % Behind Winner,Overachieved or Underachieved,UID,Athlete_ID,Overall Rank
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,27,32,Isaac WRIGHT,WRIGHT,Isaac,GBR,94.35,4,98.35,16.56,120.25%,14.56,118.25%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Isaac WRIGHT,34
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,28,19,Owen MCKAY,MCKAY,Owen,CAN,94.88,4,98.88,17.09,120.89%,15.09,118.91%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Owen MCKAY,35
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,29,17,Riccardo PONTAROLLO,PONTAROLLO,Riccardo,ITA,91.51,8,99.51,17.72,121.67%,11.72,114.69%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Riccardo PONTAROLLO,18
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,30,10,Hunter FLORISSON,FLORISSON,Hunter,AUS,94.29,6,100.29,18.5,122.62%,14.5,118.17%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Hunter FLORISSON,36
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,31,12,Fu-Hua CHANG,CHANG,Fu-Hua,TPE,94.67,6,100.67,18.88,123.08%,14.88,118.65%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Fu-Hua CHANG,28
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,32,50,Mustafa PARLAK,PARLAK,Mustafa,TUR,92.71,8,100.71,18.92,123.13%,12.92,116.19%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Mustafa PARLAK,16
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,33,16,Patrik RIEGEL,RIEGEL,Patrik,SVK,100.13,2,102.13,20.34,124.87%,20.34,125.49%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Patrik RIEGEL,14
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,34,7,Ioannis ZACHOS,ZACHOS,Ioannis,GRE,98.57,4,102.57,20.78,125.41%,18.78,123.54%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Ioannis ZACHOS,30
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,35,20,Alexandr KOROBOV,KOROBOV,Alexandr,KAZ,99.06,4,103.06,21.27,126.01%,19.27,124.15%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Alexandr KOROBOV,38
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,36,36,Hsin-Kuang TSENG,TSENG,Hsin-Kuang,TPE,106.76,0,106.76,24.97,130.53%,26.97,133.80%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Hsin-Kuang TSENG,39
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,37,25,Nantipat ONGCHIT,ONGCHIT,Nantipat,THA,104.15,6,110.15,28.36,134.67%,24.36,130.53%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Nantipat ONGCHIT,42
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,38,18,Sergei ANTONOV,ANTONOV,Sergei,KAZ,97.1,14,111.1,29.31,135.84%,17.31,121.69%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Sergei ANTONOV,43
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,39,41,Dmytro SOKOLOV,SOKOLOV,Dmytro,UKR,108.78,4,112.78,30.99,137.89%,28.99,136.33%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Dmytro SOKOLOV,41
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,40,26,Geral SOTO,SOTO,Geral,CHI,106.69,8,114.69,32.9,140.22%,26.9,133.71%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Geral SOTO,44
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,41,27,Paulius VAINAUSKAS,VAINAUSKAS,Paulius,LTU,105.32,12,117.32,35.53,143.44%,25.53,132.00%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Paulius VAINAUSKAS,47
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,42,46,Aditya PATHIYAL,PATHIYAL,Aditya,USA,115.18,6,121.18,39.39,148.16%,35.39,144.35%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Aditya PATHIYAL,48
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,43,11,Emils VARSLAVANS,VARSLAVANS,Emils,LAT,115.19,8,123.19,41.4,150.62%,35.4,144.37%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Emils VARSLAVANS,27
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,44,43,Luca BOHN,BOHN,Luca,USA,124.3,8,132.3,50.51,161.76%,44.51,155.78%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Luca BOHN,37
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,45,5,Dominik EGYHAZY,EGYHAZY,Dominik,SVK,91.6,54,145.6,63.81,178.02%,11.81,114.80%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Dominik EGYHAZY,4
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,46,40,Milo OBLINGER,OBLINGER,Milo,SUI,99.53,52,151.53,69.74,185.27%,19.74,124.74%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Milo OBLINGER,45
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,47,30,Piotr BIERNAT,BIERNAT,Piotr,POL,95.03,58,153.03,7124%,187.10%,15.24,119.10%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Piotr BIERNAT,50
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,48,34,Fergus PAGE-BROWN,PAGE-BROWN,Fergus,AUS,115.49,54,169.49,87.7,207.23%,35.7,144.74%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Fergus PAGE-BROWN,40
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,49,42,Ian LARICHE,LARICHE,Ian,USA,116.95,56,172.95,91.16,211.46%,37.16,146.57%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Ian LARICHE,49
2024,Liptovsky Mikulas,Junior World Championships,Heat 1,C1M,50,44,Nikita KONOVCHENKO,KONOVCHENKO,Nikita,UKR,126.4,120,246.4,164.61,301.26%,46.61,158.42%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Nikita KONOVCHENKO,46
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,1,5,Dominik EGYHAZY,EGYHAZY,Dominik,SVK,87.8,0,87.8,0,100.00%,0,100.00%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Dominik EGYHAZY,4
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,2,49,Zihuan CHEN,CHEN,Zihuan,CHN,89.68,2,91.68,3.88,104.42%,1.88,102.14%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Zihuan CHEN,25
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,3,45,Xu LIU,LIU,Xu,CHN,91.08,2,93.08,5.28,106.01%,3.28,103.74%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Xu LIU,24
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,4,50,Mustafa PARLAK,PARLAK,Mustafa,TUR,91.41,2,93.41,5.61,106.39%,3.61,104.11%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Mustafa PARLAK,16
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,5,8,Isaac ZIMMERMAN,ZIMMERMAN,Isaac,CAN,92.94,2,94.94,7.14,108.13%,5.14,105.85%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Isaac ZIMMERMAN,22
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,6,16,Patrik RIEGEL,RIEGEL,Patrik,SVK,92.23,4,96.23,8.43,109.60%,4.43,105.05%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Patrik RIEGEL,14
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,7,17,Riccardo PONTAROLLO,PONTAROLLO,Riccardo,ITA,92.62,4,96.62,8.82,110.05%,4.82,105.49%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Riccardo PONTAROLLO,18
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,8,12,Fu-Hua CHANG,CHANG,Fu-Hua,TPE,93.4,4,97.4,9.6,110.93%,5.6,106.38%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Fu-Hua CHANG,28
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,9,11,Emils VARSLAVANS,VARSLAVANS,Emils,LAT,97.74,0,97.74,9.94,111.32%,9.94,111.32%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Emils VARSLAVANS,27
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,10,7,Ioannis ZACHOS,ZACHOS,Ioannis,GRE,89.89,8,97.89,10.09,111.49%,2.09,102.38%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Ioannis ZACHOS,30
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,11,47,Keyang LIU,LIU,Keyang,CHN,94.43,4,98.43,10.63,112.11%,6.63,107.55%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Keyang LIU,32
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,12,32,Isaac WRIGHT,WRIGHT,Isaac,GBR,100.34,0,100.34,12.54,114.28%,12.54,114.28%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Isaac WRIGHT,34
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,13,43,Luca BOHN,BOHN,Luca,USA,97.4,4,101.4,13.6,115.49%,9.6,110.93%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Luca BOHN,37
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,14,19,Owen MCKAY,MCKAY,Owen,CAN,97.38,8,105.38,17.58,120.02%,9.58,110.91%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Owen MCKAY,35
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,15,10,Hunter FLORISSON,FLORISSON,Hunter,AUS,101.52,4,105.52,17.72,120.18%,13.72,115.63%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Hunter FLORISSON,36
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,16,34,Fergus PAGE-BROWN,PAGE-BROWN,Fergus,AUS,103.9,4,107.9,20.1,122.89%,16.1,118.34%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Fergus PAGE-BROWN,40
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,17,41,Dmytro SOKOLOV,SOKOLOV,Dmytro,UKR,102.39,6,108.39,20.59,123.45%,14.59,116.62%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Dmytro SOKOLOV,41
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,18,31,William KETTLE,KETTLE,William,GBR,104.9,6,110.9,23.1,126.31%,17.1,119.48%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M William KETTLE,31
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,19,40,Milo OBLINGER,OBLINGER,Milo,SUI,108.81,6,114.81,27.01,130.76%,21.01,123.93%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Milo OBLINGER,45
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,20,44,Nikita KONOVCHENKO,KONOVCHENKO,Nikita,UKR,110.65,6,116.65,28.85,132.86%,22.85,126.03%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Nikita KONOVCHENKO,46
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,21,27,Paulius VAINAUSKAS,VAINAUSKAS,Paulius,LTU,113.09,10,123.09,35.29,140.19%,25.29,128.80%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Paulius VAINAUSKAS,47
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,22,42,Ian LARICHE,LARICHE,Ian,USA,116.56,10,126.56,38.76,144.15%,28.76,132.76%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Ian LARICHE,49
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,23,26,Geral SOTO,SOTO,Geral,CHI,96.63,56,152.63,64.83,173.84%,8.83,110.06%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Geral SOTO,44
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,24,36,Hsin-Kuang TSENG,TSENG,Hsin-Kuang,TPE,101.1,52,153.1,65.3,174.37%,13.3,115.15%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Hsin-Kuang TSENG,39
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,25,18,Sergei ANTONOV,ANTONOV,Sergei,KAZ,101.94,52,153.94,66.14,175.33%,14.14,116.10%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Sergei ANTONOV,43
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,26,30,Piotr BIERNAT,BIERNAT,Piotr,POL,102.24,56,158.24,70.44,180.23%,14.44,116.45%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Piotr BIERNAT,50
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,27,33,Lewis ARDEN,ARDEN,Lewis,GBR,102.83,58,160.83,73.03,183.18%,15.03,117.12%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Lewis ARDEN,33
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,28,46,Aditya PATHIYAL,PATHIYAL,Aditya,USA,133.98,54,187.98,100.18,214.10%,46.18,152.60%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Aditya PATHIYAL,48
2024,Liptovsky Mikulas,Junior World Championships,Heat 2,C1M,29,20,Alexandr KOROBOV,KOROBOV,Alexandr,KAZ,96.46,108,204.46,116.66,232.87%,8.66,109.86%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Alexandr KOROBOV,38
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,1,1,Ziga Lin HOCEVAR,HOCEVAR,Ziga Lin,SLO,96.8,0,96.8,0,100.00%,0,100.00%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Ziga Lin HOCEVAR,1
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,2,13,Martin CORNU,CORNU,Martin,FRA,100.43,0,100.43,3.63,103.75%,3.63,103.75%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Martin CORNU,2
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,3,37,Anton WEBER,WEBER,Anton,GER,99.06,2,101.06,4.26,104.40%,2.26,102.33%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Anton WEBER,9
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,4,9,Krzysztof KSIAZEK,KSIAZEK,Krzysztof,POL,99.38,2,101.38,4.58,104.73%,2.58,102.67%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Krzysztof KSIAZEK,5
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,5,24,Titouan ESTANGUET,ESTANGUET,Titouan,FRA,100.49,2,102.49,5.69,105.88%,3.69,103.81%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Titouan ESTANGUET,10
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,6,5,Dominik EGYHAZY,EGYHAZY,Dominik,SVK,101.1,2,103.1,6.3,106.51%,4.3,104.44%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Dominik EGYHAZY,4
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,7,14,Oier DIAZ,DIAZ,Oier,ESP,104.21,0,104.21,7.41,107.65%,7.41,107.65%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Oier DIAZ,6
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,8,4,Matej TROJANSEK,TROJANSEK,Matej,SLO,104.31,0,104.31,7.51,107.76%,7.51,107.76%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Matej TROJANSEK,7
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,9,21,Niels ZIMMERMANN,ZIMMERMANN,Niels,GER,100.52,4,104.52,7.72,107.98%,3.72,103.84%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Niels ZIMMERMANN,3
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,10,38,Jan VICENTE,VICENTE,Jan,ESP,102.65,2,104.65,7.85,108.11%,5.85,106.04%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Jan VICENTE,8
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,11,39,Jonas HEGER,HEGER,Jonas,CZE,105.05,0,105.05,8.25,108.52%,8.25,108.52%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Jonas HEGER,11
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,12,29,Jakub VONES,VONES,Jakub,CZE,106.3,0,106.3,9.5,109.81%,9.5,109.81%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Jakub VONES,12
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,13,22,Felix SACHERS,SACHERS,Felix,GER,104.65,2,106.65,9.85,110.18%,7.85,108.11%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Felix SACHERS,13
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,14,16,Patrik RIEGEL,RIEGEL,Patrik,SVK,103.83,4,107.83,11.03,111.39%,7.03,107.26%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Patrik RIEGEL,14
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,15,48,Vojtech MALY,MALY,Vojtech,CZE,106.42,2,108.42,11.62,112.00%,9.62,109.94%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Vojtech MALY,15
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,16,50,Mustafa PARLAK,PARLAK,Mustafa,TUR,105.11,4,109.11,12.31,112.72%,8.31,108.58%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Mustafa PARLAK,16
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,17,35,Igor PUCZEL,PUCZEL,Igor,POL,110.04,0,110.04,13.24,113.68%,13.24,113.68%,Over Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Igor PUCZEL,17
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,18,17,Riccardo PONTAROLLO,PONTAROLLO,Riccardo,ITA,103.86,8,111.86,15.06,115.56%,7.06,107.29%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Riccardo PONTAROLLO,18
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,19,2,Daniel PARRY,PARRY,Daniel,CAN,108.53,4,112.53,15.73,116.25%,11.73,112.12%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Daniel PARRY,19
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,20,3,Andrej JEKLIN,JEKLIN,Andrej,SLO,106.64,6,112.64,15.84,116.36%,9.84,110.17%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Andrej JEKLIN,20
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,21,6,Luca RIZZIERI,RIZZIERI,Luca,ITA,106.43,8,114.43,17.63,118.21%,9.63,109.95%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Luca RIZZIERI,21
2024,Liptovsky Mikulas,Junior World Championships,Semi-Final,C1M,22,8,Isaac ZIMMERMAN,ZIMMERMAN,Isaac,CAN,113.07,4,117.07,20.27,120.94%,16.27,116.81%,Under Achieved,2024 Liptovsky Mikulas Junior World Championships C1M,2024 Liptovsky Mikulas Junior World Championships C1M Isaac ZIMMERMAN,22
